what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226360110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226361073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226361334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226362763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226362798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226363689
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301226369593
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301226369660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226375946
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226385501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226387251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226423210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226425578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226427315
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301226428563
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301226429714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226435356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226436026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226436373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226437830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226437875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226439003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226439783
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301226445010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226445082
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301226445110
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301226475351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226478716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226518542
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301226521719
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301226523594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226527764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226528542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226528789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226530237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226530285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226531458
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301226537506
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301226537573
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301226550557
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1301226550557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226558517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226567199
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226595667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226732651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226734219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226784352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301226785906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301227223695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301227224530
